Filename,Identifier,scientificName,CommonName,Comments
"moth,I_MFS1185.jpg",I_MFS1185,moth,,
"moth_Sphingidae,I_MFS1186.jpg",I_MFS1186,moth Sphingidae,,
"Idalus_crinis,I_MFS1187.jpg",I_MFS1187,Idalus crinis,,
"moth_Crambidae,I_MFS1188.jpg",I_MFS1188,moth Crambidae,,
"caterpillar,I_MFS1189.jpg",I_MFS1189,caterpillar,,
"moth_Crambidae,I_MFS1190.jpg",I_MFS1190,moth Crambidae,,
"Leucanopsis_longa,_Long-streaked_Tussock_Moth,I_MFS1191.jpg",I_MFS1191,Leucanopsis longa,Long-streaked Tussock Moth,
"moth,I_MFS1192.jpg",I_MFS1192,moth,,
"moth,I_MFS1193.jpg",I_MFS1193,moth,,
"Clemensia_brunneomedia,I_MFS1194.jpg",I_MFS1194,Clemensia brunneomedia,,
"moth_Noctuidae,I_MFS1195.jpg",I_MFS1195,moth Noctuidae,,
"moth,I_MFS1196.jpg",I_MFS1196,moth,,
"eggs,I_MFS1197.jpg",I_MFS1197,eggs,,
"Himeromima_aulis,I_MFS1198.jpg",I_MFS1198,Himeromima aulis,,
"moth_Saturniidae,I_MFS1199.jpg",I_MFS1199,moth Saturniidae,,
"Clemensia_brunneomedia,I_MFS1200.jpg",I_MFS1200,Clemensia brunneomedia,,
"Calymniodes_acamas--conchylis--pyrostorta,I_MFS1201.jpg",I_MFS1201,Calymniodes acamas--conchylis--pyrostorta,,
"moth,I_MFS1202.jpg",I_MFS1202,moth,,
"Trygodes_amphion,I_MFS1203.jpg",I_MFS1203,Trygodes amphion,,
"moth_Noctuidae,I_MFS1204.jpg",I_MFS1204,moth Noctuidae,,
"Scopula_sp_group_san_luis,I_MFS1205.jpg",I_MFS1205,Scopula sp_group_san_luis,,
"Hemiceras_modesta,I_MFS1206.jpg",I_MFS1206,Hemiceras modesta,,
"moth,I_MFS1207.jpg",I_MFS1207,moth,,
"insect,I_MFS1208.jpg",I_MFS1208,insect,,
"moth_Noctuidae,I_MFS1209.jpg",I_MFS1209,moth Noctuidae,,
"Nephodia_auxesia,I_MFS1210.jpg",I_MFS1210,Nephodia auxesia,,
"moth_Megalopygidae_-_Limacodidae,I_MFS1211.jpg",I_MFS1211,moth Megalopygidae - Limacodidae,,
"moth,I_MFS1212.jpg",I_MFS1212,moth,,
"moth_Noctuidae,I_MFS1213.jpg",I_MFS1213,moth Noctuidae,,
"moth,I_MFS1214.jpg",I_MFS1214,moth,,
"Lomographa_argentata,I_MFS1215.jpg",I_MFS1215,Lomographa argentata,,
"moth_Notodontidae,I_MFS1216.jpg",I_MFS1216,moth Notodontidae,,
"moth,I_MFS1217.jpg",I_MFS1217,moth,,
"moth,I_MFS1218.jpg",I_MFS1218,moth,,
"moth,I_MFS1219.jpg",I_MFS1219,moth,,
"moth_Geo,I_MFS1220.jpg",I_MFS1220,moth Geo,,
"moth_Geometridae,I_MFS1221.jpg",I_MFS1221,moth Geometridae,,
"moth,I_MFS1222.jpg",I_MFS1222,moth,,
"moth,I_MFS1223.jpg",I_MFS1223,moth,,
"moth_Noctuidae,I_MFS1224.jpg",I_MFS1224,moth Noctuidae,,
"Eupithecia_sp_group_san_luis,I_MFS1225.jpg",I_MFS1225,Eupithecia sp_group_san_luis,,
"moth_Geometridae,I_MFS1226.jpg",I_MFS1226,moth Geometridae,,
"moth_Noctuidae,I_MFS1227.jpg",I_MFS1227,moth Noctuidae,,
"moth_Noctuidae,I_MFS1228.jpg",I_MFS1228,moth Noctuidae,,
"moth_Geometridae,I_MFS1229.jpg",I_MFS1229,moth Geometridae,,
"moth_Noctuidae,I_MFS1230.jpg",I_MFS1230,moth Noctuidae,,
"moth_Noctuidae,I_MFS1231.jpg",I_MFS1231,moth Noctuidae,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS1232.jpg",I_MFS1232,Hymenia perspectalis,Spotted Beet Webworm Moth,
"moth_Pyralidae,I_MFS1233.jpg",I_MFS1233,moth Pyralidae,,
"moth,I_MFS1234.jpg",I_MFS1234,moth,,
"moth_Geometridae,I_MFS1235.jpg",I_MFS1235,moth Geometridae,,
"moth,I_MFS1236.jpg",I_MFS1236,moth,,
"moth_Mocis,I_MFS1237.jpg",I_MFS1237,moth Mocis,,
"moth,I_MFS1238.jpg",I_MFS1238,moth,,
"moth,I_MFS1239.jpg",I_MFS1239,moth,,
"Himeromima_aulis,I_MFS1240.jpg",I_MFS1240,Himeromima aulis,,
"moth_Notodontidae,I_MFS1241.jpg",I_MFS1241,moth Notodontidae,,
"Idaea_sp_group_san_luis,I_MFS1242.jpg",I_MFS1242,Idaea sp_group_san_luis,,
"Gn_sp_san_luis_1014,I_MFS1243.jpg",I_MFS1243,Gn_sp_san_luis_1014,,
"moth,I_MFS1244.jpg",I_MFS1244,moth,,
"moth,I_MFS1245.jpg",I_MFS1245,moth,,
"Idalus_crinis,I_MFS1246.jpg",I_MFS1246,Idalus crinis,,
"beetle,I_MFS1247.jpg",I_MFS1247,beetle,,
"Idalus_crinis,I_MFS1248.jpg",I_MFS1248,Idalus crinis,,
"light,I_MFS1249.jpg",I_MFS1249,light,,
"Semiothisa_divergentata,I_MFS1250.jpg",I_MFS1250,Semiothisa divergentata,,
"moth_Geometridae,I_MFS1251.jpg",I_MFS1251,moth Geometridae,,
"moth_Noctuidae,I_MFS1252.jpg",I_MFS1252,moth Noctuidae,,
"moth,I_MFS1253.jpg",I_MFS1253,moth,,
"Neotherina_imperilla,I_MFS1254.jpg",I_MFS1254,Neotherina imperilla,,
"moth_Notodontidae,I_MFS1255.jpg",I_MFS1255,moth Notodontidae,,
"moth_Crambidae,I_MFS1256.jpg",I_MFS1256,moth Crambidae,,
"Idaea_sp_group_san_luis,I_MFS1257.jpg",I_MFS1257,Idaea sp_group_san_luis,,
"Letis_herilia,I_MFS1259.jpg",I_MFS1259,Letis herilia,,
"Cell_phone,I_MFS1260.jpg",I_MFS1260,Cell phone,,
"caterpillar,I_MFS1261.jpg",I_MFS1261,caterpillar,,
"archaeognatha,I_MFS1262.jpg",I_MFS1262,archaeognatha,,
"moth_Arctiidae,I_MFS1263.jpg",I_MFS1263,moth Arctiidae,,
"moth_Crambidae,I_MFS1264.jpg",I_MFS1264,moth Crambidae,,
"moth_Geometridae,I_MFS1265.jpg",I_MFS1265,moth Geometridae,,
"Hypena_lollia,I_MFS1266.jpg",I_MFS1266,Hypena lollia,,
"moth_Notodontidae,I_MFS1267.jpg",I_MFS1267,moth Notodontidae,,
"Hypercompe_nemophila,I_MFS1268.jpg",I_MFS1268,Hypercompe nemophila,,
"moth_Sphingidae,I_MFS1269.jpg",I_MFS1269,moth Sphingidae,,
"moth_Eucereon,I_MFS1270.jpg",I_MFS1270,moth Eucereon,,
"moth,I_MFS1271.jpg",I_MFS1271,moth,,
"moth_Arctiidae,I_MFS1272.jpg",I_MFS1272,moth Arctiidae,,
"moth_Geometridae,I_MFS1273.jpg",I_MFS1273,moth Geometridae,,
"moth,I_MFS1274.jpg",I_MFS1274,moth,,
"moth_Crambidae,I_MFS1275.jpg",I_MFS1275,moth Crambidae,,
"insect,I_MFS1276.jpg",I_MFS1276,insect,,
"Glyphodes_sibillalis,_Mulberry_Leaftier_Moth,I_MFS1277.jpg",I_MFS1277,Glyphodes sibillalis,Mulberry Leaftier Moth,
"moth_Geometridae,I_MFS1278.jpg",I_MFS1278,moth Geometridae,,
"moth,I_MFS1279.jpg",I_MFS1279,moth,,
"Oospila_venezuelata,I_MFS1280.jpg",I_MFS1280,Oospila venezuelata,,
"moth,I_MFS1281.jpg",I_MFS1281,moth,,
"megaloptera,I_MFS1282.jpg",I_MFS1282,megaloptera,,
"Clemensia_brunneomedia,I_MFS1283.jpg",I_MFS1283,Clemensia brunneomedia,,
"moth_Notodontidae,I_MFS1284.jpg",I_MFS1284,moth Notodontidae,,
"Eois_sp_san_luis_b,I_MFS1285.jpg",I_MFS1285,Eois sp_san_luis_b,,
"moth_Geometridae,I_MFS1286.jpg",I_MFS1286,moth Geometridae,,
"moth_Notodontidae,I_MFS1287.jpg",I_MFS1287,moth Notodontidae,,
"moth,I_MFS1288.jpg",I_MFS1288,moth,,
"moth,I_MFS1289.jpg",I_MFS1289,moth,,
"Himeromima_aulis,I_MFS1290.jpg",I_MFS1290,Himeromima aulis,,
"Rhabdatomis_laudamia,I_MFS1291.jpg",I_MFS1291,Rhabdatomis laudamia,,
"moth,I_MFS1292.jpg",I_MFS1292,moth,,
"moth,I_MFS1293.jpg",I_MFS1293,moth,,
"Euphyia_sp_group_san_luis,I_MFS1294.jpg",I_MFS1294,Euphyia sp_group_san_luis,,
"moth,I_MFS1295.jpg",I_MFS1295,moth,,
"Gn_sp_san_luis_1014,I_MFS1296.jpg",I_MFS1296,Gn_sp_san_luis_1014,,
"Nepheloleuca_illiturata,I_MFS1297.jpg",I_MFS1297,Nepheloleuca illiturata,,
"moth_Noctuidae,I_MFS1298.jpg",I_MFS1298,moth Noctuidae,,
"moth,I_MFS1299.jpg",I_MFS1299,moth,,
"moth,I_MFS1300.jpg",I_MFS1300,moth,,
"moth_Crambidae,I_MFS1301.jpg",I_MFS1301,moth Crambidae,,
"moth_Crambidae,I_MFS1302.jpg",I_MFS1302,moth Crambidae,,
"moth,I_MFS1303.jpg",I_MFS1303,moth,,
"Micrathetis_dasarada,I_MFS1304.jpg",I_MFS1304,Micrathetis dasarada,,
"Idaea_sp_group_san_luis,I_MFS1305.jpg",I_MFS1305,Idaea sp_group_san_luis,,
"Micrathetis_dasarada,I_MFS1306.jpg",I_MFS1306,Micrathetis dasarada,,
"moth,I_MFS1307.jpg",I_MFS1307,moth,,
"Micrathetis_dasarada,I_MFS1308.jpg",I_MFS1308,Micrathetis dasarada,,
"moth,I_MFS1309.jpg",I_MFS1309,moth,,
"moth,I_MFS1310.jpg",I_MFS1310,moth,,
"moth_Crambidae,I_MFS1311.jpg",I_MFS1311,moth Crambidae,,
"moth,I_MFS1312.jpg",I_MFS1312,moth,,
"moth_Lascoria,I_MFS1313.jpg",I_MFS1313,moth Lascoria,,
"beetle,I_MFS1314.jpg",I_MFS1314,beetle,,
"moth,I_MFS1315.jpg",I_MFS1315,moth,,
"moth_Noctuidae,I_MFS1316.jpg",I_MFS1316,moth Noctuidae,,
"Nephodia_auxesia,I_MFS1317.jpg",I_MFS1317,Nephodia auxesia,,
"moth_Pyralidae,I_MFS1318.jpg",I_MFS1318,moth Pyralidae,,
"moth_Geometridae,I_MFS1319.jpg",I_MFS1319,moth Geometridae,,
"moth_Crambidae,I_MFS1320.jpg",I_MFS1320,moth Crambidae,,
"moth,I_MFS1321.jpg",I_MFS1321,moth,,
"moth_Megalopygidae_-_Limacodidae,I_MFS1322.jpg",I_MFS1322,moth Megalopygidae - Limacodidae,,
"moth,I_MFS1323.jpg",I_MFS1323,moth,,
"moth_Lascoria,I_MFS1324.jpg",I_MFS1324,moth Lascoria,,
"moth,I_MFS1325.jpg",I_MFS1325,moth,,
"Gerra_sevorsa,I_MFS1326.jpg",I_MFS1326,Gerra sevorsa,,
"moth,I_MFS1327.jpg",I_MFS1327,moth,,
"moth,I_MFS1328.jpg",I_MFS1328,moth,,
"moth_Geometridae,I_MFS1329.jpg",I_MFS1329,moth Geometridae,,
"moth,I_MFS1330.jpg",I_MFS1330,moth,,
"moth_Noctuidae,I_MFS1331.jpg",I_MFS1331,moth Noctuidae,,
"moth,I_MFS1332.jpg",I_MFS1332,moth,,
"Isogona_continua--natatrix,I_MFS1333.jpg",I_MFS1333,Isogona continua--natatrix,,
"Argyrotome_prospectata,I_MFS1334.jpg",I_MFS1334,Argyrotome prospectata,,
"moth_Crambidae,I_MFS1335.jpg",I_MFS1335,moth Crambidae,,
"Oospila_athena,I_MFS1336.jpg",I_MFS1336,Oospila athena,,
"Himeromima_aulis,I_MFS1337.jpg",I_MFS1337,Himeromima aulis,,
"moth_Crambidae,I_MFS1339.jpg",I_MFS1339,moth Crambidae,,
"moth_Noctuidae,I_MFS1340.jpg",I_MFS1340,moth Noctuidae,,
"moth,I_MFS1341.jpg",I_MFS1341,moth,,
"moth,I_MFS1342.jpg",I_MFS1342,moth,,
"moth_Crambidae,I_MFS1343.jpg",I_MFS1343,moth Crambidae,,
"light,I_MFS1344.jpg",I_MFS1344,light,,
"moth_Saturniidae,I_MFS1345.jpg",I_MFS1345,moth Saturniidae,,
"Eacles_ormondei,I_MFS1346.jpg",I_MFS1346,Eacles ormondei,,
"Isogona_continua--natatrix,I_MFS1347.jpg",I_MFS1347,Isogona continua--natatrix,,
"moth_Noctuidae,I_MFS1348.jpg",I_MFS1348,moth Noctuidae,,
"moth,I_MFS1349.jpg",I_MFS1349,moth,,
"moth,I_MFS1350.jpg",I_MFS1350,moth,,
"Himeromima_aulis,I_MFS1351.jpg",I_MFS1351,Himeromima aulis,,
"moth,I_MFS1352.jpg",I_MFS1352,moth,,
"moth,I_MFS1353.jpg",I_MFS1353,moth,,
"moth,I_MFS1354.jpg",I_MFS1354,moth,,
"Crambidia_myrlosea,I_MFS1355.jpg",I_MFS1355,Crambidia myrlosea,,
"Nephodia_auxesia,I_MFS1356.jpg",I_MFS1356,Nephodia auxesia,,
"Opharus_rudis,I_MFS1357.jpg",I_MFS1357,Opharus rudis,,
"Epimecis_matronaria--nasica,I_MFS1358.jpg",I_MFS1358,Epimecis matronaria--nasica,,
"moth_Notodontidae,I_MFS1359.jpg",I_MFS1359,moth Notodontidae,,
"Nephodia_auxesia,I_MFS1360.jpg",I_MFS1360,Nephodia auxesia,,
"insect,I_MFS1361.jpg",I_MFS1361,insect,,
"moth_Noctuidae,I_MFS1362.jpg",I_MFS1362,moth Noctuidae,,
"Bagisara_repanda,_Wavy_Lined_Mallow_Moth,I_MFS1363.jpg",I_MFS1363,Bagisara repanda,Wavy Lined Mallow Moth,
"moth_Noctuidae,I_MFS1364.jpg",I_MFS1364,moth Noctuidae,,
"Micrathetis_dasarada,I_MFS1365.jpg",I_MFS1365,Micrathetis dasarada,,
"moth,I_MFS1366.jpg",I_MFS1366,moth,,
"moth_Crambidae,I_MFS1367.jpg",I_MFS1367,moth Crambidae,,
"moth_Geometridae,I_MFS1368.jpg",I_MFS1368,moth Geometridae,,
"beetle,I_MFS1369.jpg",I_MFS1369,beetle,,
"Cell_phone,I_MFS1370.jpg",I_MFS1370,Cell phone,,
"light,I_MFS1371.jpg",I_MFS1371,light,,
"Himeromima_aulis,I_MFS1372.jpg",I_MFS1372,Himeromima aulis,,
"Epitausa_dilina,I_MFS1373.jpg",I_MFS1373,Epitausa dilina,,
"moth_Geometridae,I_MFS1374.jpg",I_MFS1374,moth Geometridae,,
"moth_Noctuidae,I_MFS1375.jpg",I_MFS1375,moth Noctuidae,,
"moth,I_MFS1376.jpg",I_MFS1376,moth,,
"moth,I_MFS1377.jpg",I_MFS1377,moth,,
"Iridopsis_lurida--oberthuri--herse,I_MFS1378.jpg",I_MFS1378,Iridopsis lurida--oberthuri--herse,,
"moth_Crambidae,I_MFS1379.jpg",I_MFS1379,moth Crambidae,,
"Leucanopsis_longa,_Long-streaked_Tussock_Moth,I_MFS1380.jpg",I_MFS1380,Leucanopsis longa,Long-streaked Tussock Moth,
"moth_Geometridae,I_MFS1381.jpg",I_MFS1381,moth Geometridae,,
"Clemensia_cincinnata,I_MFS1382.jpg",I_MFS1382,Clemensia cincinnata,,
"moth_Megalopygidae_-_Limacodidae,I_MFS1383.jpg",I_MFS1383,moth Megalopygidae - Limacodidae,,
"moth_Noctuidae,I_MFS1384.jpg",I_MFS1384,moth Noctuidae,,
"moth,I_MFS1385.jpg",I_MFS1385,moth,,
"moth,I_MFS1386.jpg",I_MFS1386,moth,,
"Nepheloleuca_illiturata,I_MFS1387.jpg",I_MFS1387,Nepheloleuca illiturata,,
"moth,I_MFS1388.jpg",I_MFS1388,moth,,
"moth_Notodontidae,I_MFS1389.jpg",I_MFS1389,moth Notodontidae,,
"Eacles_ormondei,I_MFS1390.jpg",I_MFS1390,Eacles ormondei,,
"moth,I_MFS1391.jpg",I_MFS1391,moth,,
"Nephodia_auxesia,I_MFS1392.jpg",I_MFS1392,Nephodia auxesia,,
"moth,I_MFS1393.jpg",I_MFS1393,moth,,
"Lomographa_argentata,I_MFS1394.jpg",I_MFS1394,Lomographa argentata,,
"moth_new_species,I_MFS1395.jpg",I_MFS1395,moth new species,,
"moth_Crambidae,I_MFS1396.jpg",I_MFS1396,moth Crambidae,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS1397.jpg",I_MFS1397,Hymenia perspectalis,Spotted Beet Webworm Moth,
"Idaea_sp_group_san_luis,I_MFS1398.jpg",I_MFS1398,Idaea sp_group_san_luis,,
"moth_Crambidae,I_MFS1399.jpg",I_MFS1399,moth Crambidae,,
"moth,I_MFS1400.jpg",I_MFS1400,moth,,
"Eupithecia_sp_group_san_luis,I_MFS1401.jpg",I_MFS1401,Eupithecia sp_group_san_luis,,
"moth_Arctiidae,I_MFS1402.jpg",I_MFS1402,moth Arctiidae,,
"Ametris_nitocris,I_MFS1403.jpg",I_MFS1403,Ametris nitocris,,
"moth,I_MFS1404.jpg",I_MFS1404,moth,,
"moth_Noctuidae,I_MFS1405.jpg",I_MFS1405,moth Noctuidae,,
"moth,I_MFS1406.jpg",I_MFS1406,moth,,
"moth,I_MFS1407.jpg",I_MFS1407,moth,,
"Rhabdatomis_laudamia,I_MFS1408.jpg",I_MFS1408,Rhabdatomis laudamia,,
"moth_Eucereon,I_MFS1409.jpg",I_MFS1409,moth Eucereon,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS1410.jpg",I_MFS1410,Hymenia perspectalis,Spotted Beet Webworm Moth,
"Nemoria_pescadora,I_MFS1411.jpg",I_MFS1411,Nemoria pescadora,,
"moth_Noctuidae,I_MFS1412.jpg",I_MFS1412,moth Noctuidae,,
"moth_Geometridae,I_MFS1413.jpg",I_MFS1413,moth Geometridae,,
"katydid,I_MFS1414.jpg",I_MFS1414,katydid,,
"Nemoria_vermiculata,I_MFS1415.jpg",I_MFS1415,Nemoria vermiculata,,
"Scopula_sp_group_san_luis,I_MFS1416.jpg",I_MFS1416,Scopula sp_group_san_luis,,
"moth,I_MFS1417.jpg",I_MFS1417,moth,,
"Synnomos_sp_san_luis_a,I_MFS1418.jpg",I_MFS1418,Synnomos sp_san_luis_a,,
"moth_Noctuidae,I_MFS1419.jpg",I_MFS1419,moth Noctuidae,,
"moth,I_MFS1420.jpg",I_MFS1420,moth,,
"moth_Geometridae,I_MFS1421.jpg",I_MFS1421,moth Geometridae,,
"moth_Notodontidae,I_MFS1422.jpg",I_MFS1422,moth Notodontidae,,
"Acrosemia_vulpecularia,I_MFS1423.jpg",I_MFS1423,Acrosemia vulpecularia,,
"Simena_luctifera,I_MFS1424.jpg",I_MFS1424,Simena luctifera,,
"Euglyphis_libnites,I_MFS1425.jpg",I_MFS1425,Euglyphis libnites,,
"Oxydia_trychiata,I_MFS1426.jpg",I_MFS1426,Oxydia trychiata,,
"moth_Geometridae,I_MFS1427.jpg",I_MFS1427,moth Geometridae,,
"Rivula_leucosticta,I_MFS1428.jpg",I_MFS1428,Rivula leucosticta,,
"moth_Noctuidae,I_MFS1429.jpg",I_MFS1429,moth Noctuidae,,
"Nematocampa_completa,I_MFS1430.jpg",I_MFS1430,Nematocampa completa,,
"Gn_sp_san_luis_1014,I_MFS1431.jpg",I_MFS1431,Gn_sp_san_luis_1014,,
"Synchlora_gerularia,I_MFS1432.jpg",I_MFS1432,Synchlora gerularia,,
"moth,I_MFS1433.jpg",I_MFS1433,moth,,
"moth_Geometridae,I_MFS1434.jpg",I_MFS1434,moth Geometridae,,
"Idaea_sp_group_san_luis,I_MFS1435.jpg",I_MFS1435,Idaea sp_group_san_luis,,
"moth_Megalopygidae_-_Limacodidae,I_MFS1436.jpg",I_MFS1436,moth Megalopygidae - Limacodidae,,
"moth_Noctuidae,I_MFS1437.jpg",I_MFS1437,moth Noctuidae,,
"Eois_sp_san_luis_b,I_MFS1438.jpg",I_MFS1438,Eois sp_san_luis_b,,
"moth_Saturniidae,I_MFS1439.jpg",I_MFS1439,moth Saturniidae,,
"moth_Saturniidae,I_MFS1440.jpg",I_MFS1440,moth Saturniidae,,
"moth,I_MFS1441.jpg",I_MFS1441,moth,,
"Orthofidonia_sp_san_luis_a,I_MFS1442.jpg",I_MFS1442,Orthofidonia sp_san_luis_a,,
"moth_Noctuidae,I_MFS1443.jpg",I_MFS1443,moth Noctuidae,,
"moth_Geometridae,I_MFS1444.jpg",I_MFS1444,moth Geometridae,,
"Meganola_sp_san_luis_b,I_MFS1445.jpg",I_MFS1445,Meganola sp_san_luis_b,,
"Opisthoxia_miletia,I_MFS1446.jpg",I_MFS1446,Opisthoxia miletia,,
"moth,I_MFS1447.jpg",I_MFS1447,moth,,
"moth,I_MFS1448.jpg",I_MFS1448,moth,,
"moth_Crambidae,I_MFS1449.jpg",I_MFS1449,moth Crambidae,,
"moth_Noctuidae,I_MFS1450.jpg",I_MFS1450,moth Noctuidae,,
"moth_Arctiidae,I_MFS1451.jpg",I_MFS1451,moth Arctiidae,,
"moth_Notodontidae,I_MFS1452.jpg",I_MFS1452,moth Notodontidae,,
"Gn_sp_san_luis_1003,I_MFS1453.jpg",I_MFS1453,Gn sp_san_luis_1003,,
"moth_Saturniidae,I_MFS1454.jpg",I_MFS1454,moth Saturniidae,,
"moth_Geometridae,I_MFS1455.jpg",I_MFS1455,moth Geometridae,,
"moth_Notodontidae,I_MFS1456.jpg",I_MFS1456,moth Notodontidae,,
"moth,I_MFS1457.jpg",I_MFS1457,moth,,
"moth,I_MFS1458.jpg",I_MFS1458,moth,,
"moth,I_MFS1459.jpg",I_MFS1459,moth,,
"moth_Megalopygidae_-_Limacodidae,I_MFS1460.jpg",I_MFS1460,moth Megalopygidae - Limacodidae,,
"moth,I_MFS1461.jpg",I_MFS1461,moth,,
"Acrosemia_vulpecularia,I_MFS1462.jpg",I_MFS1462,Acrosemia vulpecularia,,
"Meganola_sp_san_luis_b,I_MFS1463.jpg",I_MFS1463,Meganola sp_san_luis_b,,
"moth,I_MFS1464.jpg",I_MFS1464,moth,,
"moth_Hemiceras,I_MFS1465.jpg",I_MFS1465,moth Hemiceras,,
"moth_Crambidae,I_MFS1466.jpg",I_MFS1466,moth Crambidae,,
"moth_Crambidae,I_MFS1467.jpg",I_MFS1467,moth Crambidae,,
"Microphysetica_hermeasalis,I_MFS1468.jpg",I_MFS1468,Microphysetica hermeasalis,,
"moth,I_MFS1469.jpg",I_MFS1469,moth,,
"Cliniodes_opalalis,I_MFS1470.jpg",I_MFS1470,Cliniodes opalalis,,
"moth_Notodontidae,I_MFS1471.jpg",I_MFS1471,moth Notodontidae,,
"moth_Megalopygidae_-_Limacodidae,I_MFS1472.jpg",I_MFS1472,moth Megalopygidae - Limacodidae,,
"Argyrotome_prospectata,I_MFS1473.jpg",I_MFS1473,Argyrotome prospectata,,
"moth,I_MFS1474.jpg",I_MFS1474,moth,,
"moth_Crambidae,I_MFS1475.jpg",I_MFS1475,moth Crambidae,,
"moth,I_MFS1476.jpg",I_MFS1476,moth,,
"moth_Geometridae,I_MFS1477.jpg",I_MFS1477,moth Geometridae,,
"Epitausa_dilina,I_MFS1478.jpg",I_MFS1478,Epitausa dilina,,
"moth,I_MFS1479.jpg",I_MFS1479,moth,,
"Leucula_meganira,I_MFS1480.jpg",I_MFS1480,Leucula meganira,,
"moth_Geometridae,I_MFS1481.jpg",I_MFS1481,moth Geometridae,,
"Acrosemia_vulpecularia,I_MFS1482.jpg",I_MFS1482,Acrosemia vulpecularia,,
"moth_Megalopygidae_-_Limacodidae,I_MFS1483.jpg",I_MFS1483,moth Megalopygidae - Limacodidae,,
"Bagisara_laverna,I_MFS1484.jpg",I_MFS1484,Bagisara laverna,,
"moth,I_MFS1485.jpg",I_MFS1485,moth,,
"moth_Crambidae,I_MFS1486.jpg",I_MFS1486,moth Crambidae,,
"Nephodia_auxesia,I_MFS1487.jpg",I_MFS1487,Nephodia auxesia,,
"Synnomos_sp_san_luis_a,I_MFS1488.jpg",I_MFS1488,Synnomos sp_san_luis_a,,
"moth_Noctuidae,I_MFS1489.jpg",I_MFS1489,moth Noctuidae,,
"moth,I_MFS1490.jpg",I_MFS1490,moth,,
"Idaea_sp_group_san_luis,I_MFS1491.jpg",I_MFS1491,Idaea sp_group_san_luis,,
"Hypercompe_nemophila,I_MFS1492.jpg",I_MFS1492,Hypercompe nemophila,,
"Hemiceras_modesta,I_MFS1493.jpg",I_MFS1493,Hemiceras modesta,,
"Epimecis_semicompleta,I_MFS1494.jpg",I_MFS1494,Epimecis semicompleta,,
"beetle,I_MFS1495.jpg",I_MFS1495,beetle,,
"beetle,I_MFS1496.jpg",I_MFS1496,beetle,,
"Synnomos_sp_san_luis_a,I_MFS1497.jpg",I_MFS1497,Synnomos sp_san_luis_a,,
"moth_Noctuidae,I_MFS1498.jpg",I_MFS1498,moth Noctuidae,,
"moth_Saturniidae,I_MFS1499.jpg",I_MFS1499,moth Saturniidae,,
"Euphyia_sp_group_san_luis,I_MFS1500.jpg",I_MFS1500,Euphyia sp_group_san_luis,,
"Synchlora_gerularia,I_MFS1501.jpg",I_MFS1501,Synchlora gerularia,,
"moth_Geometridae,I_MFS1502.jpg",I_MFS1502,moth Geometridae,,
"Rhabdatomis_laudamia,I_MFS1503.jpg",I_MFS1503,Rhabdatomis laudamia,,
"moth_Noctuidae,I_MFS1504.jpg",I_MFS1504,moth Noctuidae,,
"moth_Megalopygidae_-_Limacodidae,I_MFS1507.jpg",I_MFS1507,moth Megalopygidae - Limacodidae,,
"moth,I_MFS1508.jpg",I_MFS1508,moth,,
"moth_Notodontidae,I_MFS1509.jpg",I_MFS1509,moth Notodontidae,,
"moth_Noctuidae,I_MFS1510.jpg",I_MFS1510,moth Noctuidae,,
"moth_Notodontidae,I_MFS1511.jpg",I_MFS1511,moth Notodontidae,,
"moth_Noctuidae,I_MFS1512.jpg",I_MFS1512,moth Noctuidae,,
"moth,I_MFS1513.jpg",I_MFS1513,moth,,
"Brachurapteryx_tesserata,I_MFS1514.jpg",I_MFS1514,Brachurapteryx tesserata,,
"moth_Noctuidae,I_MFS1515.jpg",I_MFS1515,moth Noctuidae,,
"moth_Arctiidae,I_MFS1516.jpg",I_MFS1516,moth Arctiidae,,
"Orthofidonia_sp_san_luis_a,I_MFS1517.jpg",I_MFS1517,Orthofidonia sp_san_luis_a,,
"moth_Megalopygidae_-_Limacodidae,I_MFS1518.jpg",I_MFS1518,moth Megalopygidae - Limacodidae,,
"Oospila_venezuelata,I_MFS1519.jpg",I_MFS1519,Oospila venezuelata,,
"moth,I_MFS1520.jpg",I_MFS1520,moth,,
"Himeromima_aulis,I_MFS1521.jpg",I_MFS1521,Himeromima aulis,,
"moth,I_MFS1522.jpg",I_MFS1522,moth,,
"moth,I_MFS1523.jpg",I_MFS1523,moth,,
"Idalus_crinis,I_MFS1524.jpg",I_MFS1524,Idalus crinis,,
"moth_Crambidae,I_MFS1525.jpg",I_MFS1525,moth Crambidae,,
"moth,I_MFS1526.jpg",I_MFS1526,moth,,
"Crinodes_schausi,I_MFS1527.jpg",I_MFS1527,Crinodes schausi,,
"moth,I_MFS1528.jpg",I_MFS1528,moth,,
"Trygodes_amphion,I_MFS1529.jpg",I_MFS1529,Trygodes amphion,,
"Eusarca_minucia,I_MFS1530.jpg",I_MFS1530,Eusarca minucia,,
"moth_Saturniidae,I_MFS1532.jpg",I_MFS1532,moth Saturniidae,,
"moth_Saturniidae,I_MFS1533.jpg",I_MFS1533,moth Saturniidae,,
"moth_Saturniidae,I_MFS1534.jpg",I_MFS1534,moth Saturniidae,,
